wavelength,relint
737.4986,3.0
738.1118,1.0
738.3744,2.0
738.7324,3.0
740.7341,3.0
740.7821,2.0
743.8139,2.0
752.7011,4.0
753.062,10.0
755.4772,3.0
756.5482,3.0
759.8254,4.0
759.9215,4.0
760.281,5.0
762.746,4.0
762.8468,4.0
764.8605,4.0
764.9557,4.0
767.6944,4.0
789.4609,5.0
789.8452,6.0
801.3157,8.0
837.5841,8.0
840.337,7.0
861.3319,7.0
868.6088,8.0
868.7153,6.0
869.8786,5.0
870.7048,7.0
870.8513,5.0
876.2028,6.0
876.6509,5.0
878.4288,5.0
878.8827,5.0
884.7509,5.0
885.7046,4.0
886.1867,5.0
888.6313,5.0
899.7624,5.0
899.788,4.0
905.025,4.0
907.831,5.0
910.495,12.0
911.113,5.0
911.113,5.0
919.97,5.0
923.623,8.0
923.864,5.0
930.655,4.0
931.712,6.0
941.772,4.0
942.149,6.0
945.791,9.0
949.079,5.0
955.375,9.0
955.375,9.0
955.646,7.0
959.454,10.0
961.18,9.0
964.84,7.0
975.853,9.0
980.461,7.0
980.636,6.0
980.673,6.0
989.112,7.0
989.416,4.0
989.559,4.0
990.13,8.0
990.13,8.0
990.13,8.0
990.346,10.0
992.995,12.0
992.995,12.0
993.349,4.0
993.646,4.0
993.794,6.0
993.794,6.0
993.794,6.0
995.076,5.0
995.673,5.0
995.947,11.0
996.262,12.0
998.243,14.0
998.854,13.0
998.974,10.0
999.144,12.0
